InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,Day,Hour
577557,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-11-20 15:36:00,0.42,15426.0,United Kingdom,0.42,2011,11,20,15
577557,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,2011-11-20 15:36:00,0.42,15426.0,United Kingdom,0.42,2011,11,20,15
577557,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2011-11-20 15:36:00,1.25,15426.0,United Kingdom,2.5,2011,11,20,15
577557,79191D,RETRO PLASTIC DAISY TRAY,1,2011-11-20 15:36:00,0.85,15426.0,United Kingdom,0.85,2011,11,20,15
577557,85130B,BEADED CRYSTAL HEART GREEN LARGE,5,2011-11-20 15:36:00,0.79,15426.0,United Kingdom,3.95,2011,11,20,15
577557,84926E,FLOWERS TILE COASTER,24,2011-11-20 15:36:00,0.29,15426.0,United Kingdom,6.959999999999999,2011,11,20,15
577557,17091J,VANILLA INCENSE IN TIN,6,2011-11-20 15:36:00,0.38,15426.0,United Kingdom,2.2800000000000002,2011,11,20,15
577557,85034C,3 ROSE MORRIS BOXED CANDLES,2,2011-11-20 15:36:00,1.25,15426.0,United Kingdom,2.5,2011,11,20,15
577572,15056N,EDWARDIAN PARASOL NATURAL,2,2011-11-20 15:48:00,5.95,17384.0,United Kingdom,11.9,2011,11,20,15
577572,85099B,JUMBO BAG RED RETROSPOT,4,2011-11-20 15:48:00,2.08,17384.0,United Kingdom,8.32,2011,11,20,15
577572,46000S,POLYESTER FILLER PAD 40x40cm,6,2011-11-20 15:48:00,1.45,17384.0,United Kingdom,8.7,2011,11,20,15
577572,46000M,POLYESTER FILLER PAD 45x45cm,4,2011-11-20 15:48:00,1.55,17384.0,United Kingdom,6.2,2011,11,20,15
577594,16169E,WRAP 50'S  CHRISTMAS,50,2011-11-20 16:07:00,0.42,13142.0,United Kingdom,21.0,2011,11,20,16
577594,15056N,EDWARDIAN PARASOL NATURAL,2,2011-11-20 16:07:00,5.95,13142.0,United Kingdom,11.9,2011,11,20,16
577594,15056P,EDWARDIAN PARASOL PINK,2,2011-11-20 16:07:00,5.95,13142.0,United Kingdom,11.9,2011,11,20,16
577594,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,2011-11-20 16:07:00,5.95,13142.0,United Kingdom,11.9,2011,11,20,16
577595,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2,2011-11-20 16:12:00,0.39,16399.0,United Kingdom,0.78,2011,11,20,16
577595,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,2011-11-20 16:12:00,0.39,16399.0,United Kingdom,0.78,2011,11,20,16
577595,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2,2011-11-20 16:12:00,0.39,16399.0,United Kingdom,0.78,2011,11,20,16
577595,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",3,2011-11-20 16:12:00,0.39,16399.0,United Kingdom,1.17,2011,11,20,16
577595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-20 16:12:00,2.95,16399.0,United Kingdom,5.9,2011,11,20,16
577597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-21 08:19:00,2.95,16366.0,United Kingdom,35.400000000000006,2011,11,21,8
577597,16156S,WRAP PINK FAIRY CAKES,25,2011-11-21 08:19:00,0.42,16366.0,United Kingdom,10.5,2011,11,21,8
577597,16161P,WRAP ENGLISH ROSE,25,2011-11-21 08:19:00,0.42,16366.0,United Kingdom,10.5,2011,11,21,8
577599,47599B,BLUE PARTY BAGS,12,2011-11-21 08:26:00,2.1,15738.0,United Kingdom,25.200000000000003,2011,11,21,8
577600,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-11-21 08:28:00,4.15,14447.0,United Kingdom,33.2,2011,11,21,8
577601,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-21 08:31:00,2.08,17675.0,United Kingdom,20.8,2011,11,21,8
577603,15056BL,EDWARDIAN PARASOL BLACK,3,2011-11-21 08:40:00,5.95,15500.0,United Kingdom,17.85,2011,11,21,8
577606,POST,POSTAGE,3,2011-11-21 09:11:00,28.0,12462.0,Spain,84.0,2011,11,21,9
577609,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-11-21 09:51:00,5.95,12349.0,Italy,17.85,2011,11,21,9
577609,84078A,SET/4 WHITE RETRO STORAGE CUBES,1,2011-11-21 09:51:00,39.95,12349.0,Italy,39.95,2011,11,21,9
577609,85014B,RED RETROSPOT UMBRELLA,3,2011-11-21 09:51:00,5.95,12349.0,Italy,17.85,2011,11,21,9
577609,47504H,ENGLISH ROSE SPIRIT LEVEL,12,2011-11-21 09:51:00,0.79,12349.0,Italy,9.48,2011,11,21,9
577609,POST,POSTAGE,1,2011-11-21 09:51:00,300.0,12349.0,Italy,300.0,2011,11,21,9
577613,16156S,WRAP PINK FAIRY CAKES,25,2011-11-21 10:02:00,0.42,14911.0,EIRE,10.5,2011,11,21,10
577613,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-11-21 10:02:00,3.75,14911.0,EIRE,15.0,2011,11,21,10
577613,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-11-21 10:02:00,1.25,14911.0,EIRE,12.5,2011,11,21,10
577615,85049G,CHOCOLATE BOX RIBBONS,12,2011-11-21 10:22:00,1.25,12658.0,Germany,15.0,2011,11,21,10
577615,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-11-21 10:22:00,1.25,12658.0,Germany,15.0,2011,11,21,10
577615,85049C,ROMANTIC PINKS RIBBONS,12,2011-11-21 10:22:00,1.25,12658.0,Germany,15.0,2011,11,21,10
577615,85163A,WHITE BAROQUE WALL CLOCK,1,2011-11-21 10:22:00,12.75,12658.0,Germany,12.75,2011,11,21,10
577615,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-11-21 10:22:00,3.75,12658.0,Germany,15.0,2011,11,21,10
577615,84509C,SET OF 4 POLKADOT PLACEMATS,4,2011-11-21 10:22:00,3.75,12658.0,Germany,15.0,2011,11,21,10
577615,15056P,EDWARDIAN PARASOL PINK,3,2011-11-21 10:22:00,5.95,12658.0,Germany,17.85,2011,11,21,10
577615,15056BL,EDWARDIAN PARASOL BLACK,6,2011-11-21 10:22:00,5.95,12658.0,Germany,35.7,2011,11,21,10
577615,85049A,TRADITIONAL CHRISTMAS RIBBONS,24,2011-11-21 10:22:00,1.25,12658.0,Germany,30.0,2011,11,21,10
577615,POST,POSTAGE,3,2011-11-21 10:22:00,18.0,12658.0,Germany,54.0,2011,11,21,10
577618,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-11-21 10:27:00,3.75,12795.0,Portugal,15.0,2011,11,21,10
577618,POST,POSTAGE,4,2011-11-21 10:27:00,28.0,12795.0,Portugal,112.0,2011,11,21,10
577633,84659A,WHITE TRAVEL ALARM CLOCK,6,2011-11-21 10:35:00,2.55,14194.0,United Kingdom,15.299999999999999,2011,11,21,10
577646,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,24,2011-11-21 10:39:00,0.39,13189.0,United Kingdom,9.36,2011,11,21,10
577646,35818P,"ACRYLIC JEWEL ICICLE, PINK",36,2011-11-21 10:39:00,0.38,13189.0,United Kingdom,13.68,2011,11,21,10
577687,POST,POSTAGE,3,2011-11-21 11:16:00,18.0,12583.0,France,54.0,2011,11,21,11
577689,82001S,VINYL RECORD FRAME SILVER,4,2011-11-21 11:29:00,3.75,17664.0,United Kingdom,15.0,2011,11,21,11
577690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-21 11:34:00,2.95,12856.0,United Kingdom,5.9,2011,11,21,11
577691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-21 11:34:00,2.95,14587.0,United Kingdom,5.9,2011,11,21,11
577691,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-11-21 11:34:00,4.15,14587.0,United Kingdom,8.3,2011,11,21,11
577695,M,Manual,1,2011-11-21 11:55:00,0.42,15645.0,United Kingdom,0.42,2011,11,21,11
577695,37489D,PINK/GREEN FLOWER DESIGN BIG MUG,4,2011-11-21 11:55:00,0.39,15645.0,United Kingdom,1.56,2011,11,21,11
577695,37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,1,2011-11-21 11:55:00,0.39,15645.0,United Kingdom,0.39,2011,11,21,11
577695,37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,1,2011-11-21 11:55:00,0.39,15645.0,United Kingdom,0.39,2011,11,21,11
577695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-21 11:55:00,2.95,15645.0,United Kingdom,35.400000000000006,2011,11,21,11
577696,85049C,ROMANTIC PINKS RIBBONS,1,2011-11-21 11:57:00,1.25,16406.0,United Kingdom,1.25,2011,11,21,11
577696,47503H,ASS FLORAL PRINT SPIRIT LEVEL,1,2011-11-21 11:57:00,0.79,16406.0,United Kingdom,0.79,2011,11,21,11
577696,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-11-21 11:57:00,4.15,16406.0,United Kingdom,4.15,2011,11,21,11
577696,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-11-21 11:57:00,4.25,16406.0,United Kingdom,4.25,2011,11,21,11
577696,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-11-21 11:57:00,2.08,16406.0,United Kingdom,4.16,2011,11,21,11
577696,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-11-21 11:57:00,0.42,16406.0,United Kingdom,0.42,2011,11,21,11
577696,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-11-21 11:57:00,1.25,16406.0,United Kingdom,1.25,2011,11,21,11
577696,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,1,2011-11-21 11:57:00,0.39,16406.0,United Kingdom,0.39,2011,11,21,11
577696,72799E,IVORY PILLAR CANDLE SILVER FLOCK,3,2011-11-21 11:57:00,2.95,16406.0,United Kingdom,8.850000000000001,2011,11,21,11
577696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-21 11:57:00,2.95,16406.0,United Kingdom,2.95,2011,11,21,11
577696,85136A,YELLOW SHARK HELICOPTER,1,2011-11-21 11:57:00,7.95,16406.0,United Kingdom,7.95,2011,11,21,11
577698,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-11-21 12:05:00,1.95,14963.0,United Kingdom,5.85,2011,11,21,12
577698,51014A,"FEATHER PEN,HOT PINK",12,2011-11-21 12:05:00,0.39,14963.0,United Kingdom,4.68,2011,11,21,12
577698,51014L,"FEATHER PEN,LIGHT PINK",12,2011-11-21 12:05:00,0.39,14963.0,United Kingdom,4.68,2011,11,21,12
577711,84558A,3D DOG PICTURE PLAYING CARDS,1,2011-11-21 12:17:00,2.95,15527.0,United Kingdom,2.95,2011,11,21,12
577711,84997A,CHILDRENS CUTLERY POLKADOT GREEN,1,2011-11-21 12:17:00,4.15,15527.0,United Kingdom,4.15,2011,11,21,12
577711,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-11-21 12:17:00,4.15,15527.0,United Kingdom,8.3,2011,11,21,12
577711,84997C,CHILDRENS CUTLERY POLKADOT BLUE,3,2011-11-21 12:17:00,4.15,15527.0,United Kingdom,12.450000000000001,2011,11,21,12
577716,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-11-21 12:18:00,1.25,15857.0,United Kingdom,15.0,2011,11,21,12
577721,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,2,2011-11-21 12:24:00,9.95,13167.0,United Kingdom,19.9,2011,11,21,12
577723,84989A,75 GREEN FAIRY CAKE CASES,1,2011-11-21 12:36:00,0.55,16713.0,United Kingdom,0.55,2011,11,21,12
577723,82494L,WOODEN FRAME ANTIQUE WHITE,3,2011-11-21 12:36:00,2.95,16713.0,United Kingdom,8.850000000000001,2011,11,21,12
577723,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,6,2011-11-21 12:36:00,0.39,16713.0,United Kingdom,2.34,2011,11,21,12
577726,71101E,STANDING FAIRY POLE SUPPORT,12,2011-11-21 12:40:00,0.85,15676.0,United Kingdom,10.2,2011,11,21,12
577728,85099B,JUMBO BAG RED RETROSPOT,3,2011-11-21 12:52:00,2.08,17811.0,United Kingdom,6.24,2011,11,21,12
577728,85099F,JUMBO BAG STRAWBERRY,3,2011-11-21 12:52:00,2.08,17811.0,United Kingdom,6.24,2011,11,21,12
577728,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-21 12:52:00,2.08,17811.0,United Kingdom,4.16,2011,11,21,12
577728,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-11-21 12:52:00,4.25,17811.0,United Kingdom,8.5,2011,11,21,12
577729,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-11-21 12:53:00,5.45,15179.0,United Kingdom,16.35,2011,11,21,12
577729,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-11-21 12:53:00,5.45,15179.0,United Kingdom,16.35,2011,11,21,12
577729,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-21 12:53:00,2.08,15179.0,United Kingdom,20.8,2011,11,21,12
577730,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,1,2011-11-21 12:59:00,4.65,17253.0,United Kingdom,4.65,2011,11,21,12
577730,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-11-21 12:59:00,4.25,17253.0,United Kingdom,8.5,2011,11,21,12
577730,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-11-21 12:59:00,4.25,17253.0,United Kingdom,12.75,2011,11,21,12
577735,85099B,JUMBO BAG RED RETROSPOT,100,2011-11-21 13:14:00,1.79,14482.0,United Kingdom,179.0,2011,11,21,13
577736,85114C,RED ENCHANTED FOREST PLACEMAT,2,2011-11-21 13:20:00,1.65,14606.0,United Kingdom,3.3,2011,11,21,13
577736,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-11-21 13:20:00,2.08,14606.0,United Kingdom,2.08,2011,11,21,13
577736,84971S,SMALL HEART FLOWERS HOOK,1,2011-11-21 13:20:00,0.85,14606.0,United Kingdom,0.85,2011,11,21,13
577736,85231B,CINAMMON SET OF 9 T-LIGHTS,2,2011-11-21 13:20:00,0.85,14606.0,United Kingdom,1.7,2011,11,21,13
577740,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-11-21 13:36:00,4.25,17625.0,United Kingdom,4.25,2011,11,21,13
577740,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,2011-11-21 13:36:00,4.25,17625.0,United Kingdom,8.5,2011,11,21,13
577740,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-11-21 13:36:00,4.25,17625.0,United Kingdom,4.25,2011,11,21,13
577740,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2,2011-11-21 13:36:00,4.25,17625.0,United Kingdom,8.5,2011,11,21,13
577740,47567B,TEA TIME KITCHEN APRON,3,2011-11-21 13:36:00,5.95,17625.0,United Kingdom,17.85,2011,11,21,13
577740,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-21 13:36:00,1.95,17625.0,United Kingdom,15.6,2011,11,21,13
577742,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2011-11-21 13:41:00,0.65,13755.0,United Kingdom,1.3,2011,11,21,13
577742,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-11-21 13:41:00,1.25,13755.0,United Kingdom,1.25,2011,11,21,13
577742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-21 13:41:00,2.95,13755.0,United Kingdom,5.9,2011,11,21,13
577742,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-11-21 13:41:00,0.42,13755.0,United Kingdom,0.42,2011,11,21,13
577742,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-11-21 13:41:00,0.42,13755.0,United Kingdom,0.84,2011,11,21,13
577742,15044C,PURPLE PAPER PARASOL,2,2011-11-21 13:41:00,2.95,13755.0,United Kingdom,5.9,2011,11,21,13
577742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-21 13:41:00,2.95,13755.0,United Kingdom,2.95,2011,11,21,13
577742,85034C,3 ROSE MORRIS BOXED CANDLES,3,2011-11-21 13:41:00,1.25,13755.0,United Kingdom,3.75,2011,11,21,13
577742,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,2,2011-11-21 13:41:00,3.75,13755.0,United Kingdom,7.5,2011,11,21,13
577742,47504H,ENGLISH ROSE SPIRIT LEVEL,4,2011-11-21 13:41:00,0.79,13755.0,United Kingdom,3.16,2011,11,21,13
577742,84596G,SMALL CHOCOLATES PINK BOWL,8,2011-11-21 13:41:00,0.42,13755.0,United Kingdom,3.36,2011,11,21,13
577742,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,2011-11-21 13:41:00,1.25,13755.0,United Kingdom,5.0,2011,11,21,13
577742,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-11-21 13:41:00,0.42,13755.0,United Kingdom,3.36,2011,11,21,13
577742,85014B,RED RETROSPOT UMBRELLA,1,2011-11-21 13:41:00,5.95,13755.0,United Kingdom,5.95,2011,11,21,13
577742,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-11-21 13:41:00,0.42,13755.0,United Kingdom,6.72,2011,11,21,13
577742,47593B,SCOTTIE DOGS BABY BIB,6,2011-11-21 13:41:00,0.39,13755.0,United Kingdom,2.34,2011,11,21,13
577747,48173C,DOORMAT BLACK FLOCK,48,2011-11-21 14:21:00,7.08,17450.0,United Kingdom,339.84000000000003,2011,11,21,14
577748,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2011-11-21 14:24:00,0.42,15159.0,United Kingdom,6.72,2011,11,21,14
577748,16161P,WRAP ENGLISH ROSE,25,2011-11-21 14:24:00,0.42,15159.0,United Kingdom,10.5,2011,11,21,14
577749,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-21 14:26:00,2.08,16242.0,United Kingdom,20.8,2011,11,21,14
577751,82494L,WOODEN FRAME ANTIQUE WHITE,2,2011-11-21 14:34:00,2.95,12904.0,United Kingdom,5.9,2011,11,21,14
577751,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-21 14:34:00,4.15,12904.0,United Kingdom,4.15,2011,11,21,14
577756,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-11-21 14:59:00,2.95,15115.0,United Kingdom,17.700000000000003,2011,11,21,14
577757,85019A,ROMANTIC IMAGES NOTEBOOK SET,2,2011-11-21 15:10:00,1.25,13755.0,United Kingdom,2.5,2011,11,21,15
577770,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-21 15:33:00,1.95,13282.0,United Kingdom,15.6,2011,11,21,15
577773,M,Manual,3,2011-11-21 15:57:00,2.55,16712.0,United Kingdom,7.6499999999999995,2011,11,21,15
577774,85014B,RED RETROSPOT UMBRELLA,1,2011-11-21 15:57:00,5.95,16712.0,United Kingdom,5.95,2011,11,21,15
577774,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-11-21 15:57:00,5.95,16712.0,United Kingdom,5.95,2011,11,21,15
577774,79066K,RETRO MOD TRAY,12,2011-11-21 15:57:00,0.85,16712.0,United Kingdom,10.2,2011,11,21,15
577778,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-11-21 16:10:00,1.25,16549.0,United Kingdom,1.25,2011,11,21,16
577778,85199S,SMALL HANGING IVORY/RED WOOD BIRD,2,2011-11-21 16:10:00,0.42,16549.0,United Kingdom,0.84,2011,11,21,16
577778,85199L,LARGE HANGING IVORY & RED WOOD BIRD,1,2011-11-21 16:10:00,0.65,16549.0,United Kingdom,0.65,2011,11,21,16
577778,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2011-11-21 16:10:00,0.42,16549.0,United Kingdom,0.42,2011,11,21,16
577782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-21 16:17:00,2.95,16549.0,United Kingdom,2.95,2011,11,21,16
577784,84993A,75 GREEN PETIT FOUR CASES,24,2011-11-21 16:24:00,0.42,13862.0,United Kingdom,10.08,2011,11,21,16
577790,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2011-11-21 16:35:00,12.75,14198.0,United Kingdom,12.75,2011,11,21,16
577791,15044A,PINK PAPER PARASOL,6,2011-11-21 16:36:00,2.95,17100.0,United Kingdom,17.700000000000003,2011,11,21,16
577791,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2011-11-21 16:36:00,0.65,17100.0,United Kingdom,10.4,2011,11,21,16
577791,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-11-21 16:36:00,0.42,17100.0,United Kingdom,6.72,2011,11,21,16
577794,47567B,TEA TIME KITCHEN APRON,3,2011-11-21 16:48:00,5.95,14030.0,United Kingdom,17.85,2011,11,21,16
577794,85049G,CHOCOLATE BOX RIBBONS,1,2011-11-21 16:48:00,1.25,14030.0,United Kingdom,1.25,2011,11,21,16
577794,85049C,ROMANTIC PINKS RIBBONS,1,2011-11-21 16:48:00,1.25,14030.0,United Kingdom,1.25,2011,11,21,16
577794,82494L,WOODEN FRAME ANTIQUE WHITE,18,2011-11-21 16:48:00,2.95,14030.0,United Kingdom,53.1,2011,11,21,16
577794,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2011-11-21 16:48:00,1.25,14030.0,United Kingdom,2.5,2011,11,21,16
577794,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-11-21 16:48:00,1.25,14030.0,United Kingdom,1.25,2011,11,21,16
577796,72800B,4 PURPLE FLOCK DINNER CANDLES,6,2011-11-21 16:53:00,2.55,15105.0,United Kingdom,15.299999999999999,2011,11,21,16
577796,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,2011-11-21 16:53:00,2.55,15105.0,United Kingdom,15.299999999999999,2011,11,21,16
577796,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,2011-11-21 16:53:00,2.55,15105.0,United Kingdom,15.299999999999999,2011,11,21,16
577800,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-21 17:00:00,2.08,15484.0,United Kingdom,20.8,2011,11,21,17
577801,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,48,2011-11-21 17:04:00,0.39,17629.0,United Kingdom,18.72,2011,11,21,17
577807,47585A,PINK FAIRY CAKE CUSHION COVER,4,2011-11-22 08:26:00,3.75,15699.0,United Kingdom,15.0,2011,11,22,8
577807,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-11-22 08:26:00,3.75,15699.0,United Kingdom,15.0,2011,11,22,8
577811,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,2011-11-22 08:54:00,0.65,16311.0,United Kingdom,7.800000000000001,2011,11,22,8
577813,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-22 09:06:00,4.25,14297.0,United Kingdom,17.0,2011,11,22,9
577826,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-11-22 09:43:00,0.42,17600.0,United Kingdom,6.72,2011,11,22,9
577826,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2011-11-22 09:43:00,0.42,17600.0,United Kingdom,6.72,2011,11,22,9
577826,16161G,WRAP BAD HAIR DAY,25,2011-11-22 09:43:00,0.1,17600.0,United Kingdom,2.5,2011,11,22,9
577827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-22 09:53:00,2.95,16782.0,United Kingdom,35.400000000000006,2011,11,22,9
577831,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-22 10:17:00,2.08,16748.0,United Kingdom,20.8,2011,11,22,10
577833,72800B,4 PURPLE FLOCK DINNER CANDLES,12,2011-11-22 10:20:00,2.55,17315.0,United Kingdom,30.599999999999998,2011,11,22,10
577834,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-11-22 10:21:00,0.42,17528.0,United Kingdom,10.08,2011,11,22,10
577834,46000M,POLYESTER FILLER PAD 45x45cm,12,2011-11-22 10:21:00,1.55,17528.0,United Kingdom,18.6,2011,11,22,10
577838,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-11-22 10:32:00,0.42,16352.0,United Kingdom,6.72,2011,11,22,10
577850,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-11-22 11:04:00,0.42,14911.0,EIRE,10.08,2011,11,22,11
577851,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2011-11-22 11:04:00,4.25,13267.0,United Kingdom,34.0,2011,11,22,11
577851,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-11-22 11:04:00,2.95,13267.0,United Kingdom,17.700000000000003,2011,11,22,11
577853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-11-22 11:13:00,2.95,13681.0,United Kingdom,14.75,2011,11,22,11
577855,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-11-22 11:18:00,1.25,15877.0,United Kingdom,1.25,2011,11,22,11
577855,85232D,SET/3 DECOUPAGE STACKING TINS,1,2011-11-22 11:18:00,4.95,15877.0,United Kingdom,4.95,2011,11,22,11
577855,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2011-11-22 11:18:00,2.1,15877.0,United Kingdom,2.1,2011,11,22,11
577855,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-11-22 11:18:00,0.42,15877.0,United Kingdom,0.42,2011,11,22,11
577856,POST,POSTAGE,4,2011-11-22 11:19:00,18.0,12490.0,France,72.0,2011,11,22,11
577859,85099F,JUMBO BAG STRAWBERRY,10,2011-11-22 11:24:00,2.08,14534.0,United Kingdom,20.8,2011,11,22,11
577859,35833P,4 PINK FLOCK CHRISTMAS BALLS,1,2011-11-22 11:24:00,1.25,14534.0,United Kingdom,1.25,2011,11,22,11
577859,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-11-22 11:24:00,2.08,14534.0,United Kingdom,20.8,2011,11,22,11
577861,84926A,WAKE UP COCKEREL TILE COASTER,24,2011-11-22 11:28:00,0.29,13924.0,United Kingdom,6.959999999999999,2011,11,22,11
577861,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,24,2011-11-22 11:28:00,0.79,13924.0,United Kingdom,18.96,2011,11,22,11
577869,85199S,SMALL HANGING IVORY/RED WOOD BIRD,11,2011-11-22 11:34:00,0.42,13268.0,United Kingdom,4.62,2011,11,22,11
577869,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-11-22 11:34:00,0.42,13268.0,United Kingdom,10.08,2011,11,22,11
577869,85130C,BEADED CRYSTAL HEART BLUE  LARGE,5,2011-11-22 11:34:00,0.79,13268.0,United Kingdom,3.95,2011,11,22,11
577869,79066K,RETRO MOD TRAY,24,2011-11-22 11:34:00,0.85,13268.0,United Kingdom,20.4,2011,11,22,11
577880,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-11-22 11:37:00,2.95,14515.0,United Kingdom,17.700000000000003,2011,11,22,11
577880,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,24,2011-11-22 11:37:00,0.39,14515.0,United Kingdom,9.36,2011,11,22,11
577893,M,Manual,1,2011-11-22 11:47:00,1.25,17073.0,United Kingdom,1.25,2011,11,22,11
577893,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-11-22 11:47:00,0.42,17073.0,United Kingdom,0.84,2011,11,22,11
577893,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-11-22 11:47:00,0.42,17073.0,United Kingdom,0.84,2011,11,22,11
